,term,score
2572,selfcondemnation,0.0
2573,selfconceit,0.0
2574,selfcompulsion,0.0
2575,secures,0.0
2576,secure,0.0
2577,swiftly,0.0
2578,saying,0.0
2579,schiller,0.0
2580,scheme,0.0
2581,schema,0.0
2582,scepticism,0.0
2583,sceptical,0.0
2584,scene,0.0
2585,scarcely,0.0
2586,scanty,0.0
2587,scale,0.0
2588,says,0.0
2589,say,0.0
2590,section,0.0
2591,saving,0.0
2592,saved,0.0
2593,save,0.0
2594,savage,0.0
2595,saturn,0.0
2596,satisfying,0.0
2597,satisfy,0.0
2598,satisfies,0.0
2599,satisfied,0.0
2600,satisfactory,0.0
2601,scholar,0.0
2602,scholastic,0.0
2603,school,0.0
2604,schoolfellow,0.0
2605,secretly,0.0
2606,secret,0.0
2607,secondly,0.0
2608,secondary,0.0
2609,sec,0.0
2610,seat,0.0
2611,searched,0.0
2612,search,0.0
2613,sea,0.0
2614,scrupulousness,0.0
2615,scruple,0.0
2616,scourge,0.0
2617,scottish,0.0
2618,scotland,0.0
2619,scotchman,0.0
2620,scorn,0.0
2621,scolding,0.0
2622,scientiæ,0.0
2623,scientific,0.0
2624,science,0.0
2625,schubert,0.0
2626,selfimposed,0.0
2627,selfimprovement,0.0
2628,selfinterest,0.0
2629,settle,0.0
2630,severity,0.0
2631,severest,0.0
2632,severe,0.0
2633,seventyninth,0.0
2634,seventy,0.0
2635,seventeenth,0.0
2636,seu,0.0
2637,settling,0.0
2638,settlement,0.0
2639,settled,0.0
2640,setting,0.0
2641,selfish,0.0
2642,set,0.0
2643,servum,0.0
2644,serving,0.0
2645,serviceable,0.0
2646,service,0.0
2647,served,0.0
2648,servant,0.0
2649,servanda,0.0
2650,serva,0.0
2651,serpent,0.0
2652,sex,0.0
2653,sextant,0.0
2654,sexual,0.0
2655,seyn,0.0
2656,shivering,0.0
2657,shipwrecked,0.0
2658,shipwreck,0.0
2659,ship,0.0
2660,shine,0.0
2661,shift,0.0
2662,sharpsighted,0.0
2663,sharply,0.0
2664,sharpest,0.0
2665,sharper,0.0
2666,sharpened,0.0
2667,sharpen,0.0
2668,sharing,0.0
2669,share,0.0
2670,shamefully,0.0
2671,shalt,0.0
2672,shallow,0.0
2673,shaken,0.0
2674,shadow,0.0
2675,shade,0.0
2676,shabby,0.0
2677,sermon,0.0
2678,seriousness,0.0
2679,seriously,0.0
2680,sensefree,0.0
2681,sensation,0.0
2682,sens,0.0
2683,seneca,0.0
2684,semples,0.0
2685,semple,0.0
2686,semetipsum,0.0
2687,selss,0.0
2688,selfwrought,0.0
2689,selfwilled,0.0
2690,selftormenting,0.0
2691,selfsufficiency,0.0
2692,selfsacrifice,0.0
2693,selfrespect,0.0
2694,selfregard,0.0
2695,selfpartiality,0.0
2696,selfmastery,0.0
2697,selfluminous,0.0
2698,selflove,0.0
2699,selflegislation,0.0
2700,selfknowledge,0.0
2701,selfishness,0.0
2702,sensational,0.0
2703,sensibilis,0.0
2704,serious,0.0
2705,sensibility,0.0
2706,series,0.0
2707,serenity,0.0
2708,sequel,0.0
2709,september,0.0
2710,separation,0.0
2711,separately,0.0
2712,separated,0.0
2713,separate,0.0
2714,sentimentalism,0.0
2715,sentimental,0.0
2716,sentiment,0.0
2717,sentence,0.0
2718,sent,0.0
2719,sensus,0.0
2720,sensuous,0.0
2721,sensualizing,0.0
2722,sensuality,0.0
2723,sensual,0.0
2724,sensitive,0.0
2725,sensibly,0.0
2726,sensible,0.0
2727,satisfactorily,0.0
2728,satisfaction,0.0
2729,satis,0.0
2730,restrained,0.0
2731,retain,0.0
2732,resulting,0.0
2733,resulted,0.0
2734,resultant,0.0
2735,restricts,0.0
2736,restrictive,0.0
2737,restriction,0.0
2738,restricting,0.0
2739,restricted,0.0
2740,restrict,0.0
2741,restrain,0.0
2742,revolt,0.0
2743,restores,0.0
2744,restore,0.0
2745,restoration,0.0
2746,resting,0.0
2747,rested,0.0
2748,restaurant,0.0
2749,rest,0.0
2750,responsible,0.0
2751,responsibility,0.0
2752,respiration,0.0
2753,retained,0.0
2754,retaining,0.0
2755,retains,0.0
2756,retard,0.0
2757,revised,0.0
2758,reviewer,0.0
2759,reversely,0.0
2760,reversed,0.0
2761,reverse,0.0
2762,revers,0.0
2763,reverential,0.0
2764,reverentia,0.0
2765,reverence,0.0
2766,revelation,0.0
2767,revel,0.0
2768,reveals,0.0
2769,revealed,0.0
2770,reveal,0.0
2771,returning,0.0
2772,returned,0.0
2773,return,0.0
2774,retreat,0.0
2775,retention,0.0
2776,retarding,0.0
2777,retardation,0.0
2778,respectively,0.0
2779,respective,0.0
2780,respectinspiring,0.0
2781,resemble,0.0
2782,rescue,0.0
2783,rerel,0.0
2784,requisite,0.0
2785,requiring,0.0
2786,requirest,0.0
2787,requirements,0.0
2788,requirement,0.0
2789,required,0.0
2790,require,0.0
2791,requesting,0.0
2792,repute,0.0
2793,reputation,0.0
2794,repulsive,0.0
2795,repulsion,0.0
2796,repulse,0.0
2797,republic,0.0
2798,reproduction,0.0
2799,reprobate,0.0
2800,reproached,0.0
2801,reproach,0.0
2802,reprinted,0.0
2803,research,0.0
2804,resembled,0.0
2805,respecting,0.0
2806,resembles,0.0
2807,latent,0.0
2808,resource,0.0
2809,resounds,0.0
2810,resort,0.0
2811,resolved,0.0
2812,resolve,0.0
2813,resolution,0.0
2814,resisting,0.0
2815,resistance,0.0
2816,resist,0.0
2817,resigned,0.0
2818,residue,0.0
2819,residing,0.0
2820,resident,0.0
2821,residence,0.0
2822,reside,0.0
2823,reservoir,0.0
2824,reserving,0.0
2825,reserved,0.0
2826,reserve,0.0
2827,resentment,0.0
2828,revising,0.0
2829,revolution,0.0
2830,satirical,0.0
2831,ruler,0.0
2832,sad,0.0
2833,sacrificed,0.0
2834,sacrifice,0.0
2835,sacred,0.0
2836,sacerdotal,0.0
2837,sabine,0.0
2838,ruthor,0.0
2839,rust,0.0
2840,run,0.0
2841,ruling,0.0
2842,rule,0.0
2843,revolve,0.0
2844,ruin,0.0
2845,ruhnken,0.0
2846,rudra,0.0
2847,rudeness,0.0
2848,rude,0.0
2849,rozenkranz,0.0
2850,routine,0.0
2851,rousseau,0.0
2852,roused,0.0
2853,rouse,0.0
2854,saddle,0.0
2855,saddler,0.0
2856,safe,0.0
2857,safely,0.0
2858,satiric,0.0
2859,satellite,0.0
2860,sargasso,0.0
2861,sapiens,0.0
2862,sandford,0.0
2863,sand,0.0
2864,sanctity,0.0
2865,sanctioned,0.0
2866,sanction,0.0
2867,sanctification,0.0
2868,sanari,0.0
2869,sanabilibus,0.0
2870,salvation,0.0
2871,salutary,0.0
2872,salus,0.0
2873,saltum,0.0
2874,salary,0.0
2875,sagacity,0.0
2876,sagacious,0.0
2877,safety,0.0
2878,safer,0.0
2879,roundabout,0.0
2880,round,0.0
2881,rough,0.0
2882,ring,0.0
2883,rigorous,0.0
2884,rightthinking,0.0
2885,rightness,0.0
2886,rightly,0.0
2887,rightfully,0.0
2888,rightful,0.0
2889,righteousness,0.0
2890,righteous,0.0
2891,ridiculous,0.0
2892,ridiculed,0.0
2893,ridicule,0.0
2894,rid,0.0
2895,richtig,0.0
2896,richter,0.0
2897,richness,0.0
2898,rich,0.0
2899,rib,0.0
2900,rhetorician,0.0
2901,reymond,0.0
2902,reward,0.0
2903,revolved,0.0
2904,rigourists,0.0
2905,riot,0.0
2906,rotation,0.0
2907,rise,0.0
2908,rotating,0.0
2909,rotated,0.0
2910,rosenkranzs,0.0
2911,rosenkranz,0.0
2912,rosenkr,0.0
2913,rose,0.0
2914,rooted,0.0
2915,root,0.0
2916,room,0.0
2917,romancers,0.0
2918,romance,0.0
2919,roman,0.0
2920,rom,0.0
2921,robur,0.0
2922,robert,0.0
2923,rob,0.0
2924,river,0.0
2925,rivalry,0.0
2926,rival,0.0
2927,risk,0.0
2928,rising,0.0
2929,shook,0.0
2930,short,0.0
2931,shorten,0.0
2932,sub,0.0
2933,sublibrarian,0.0
2934,subjectus,0.0
2935,subjectum,0.0
2936,subjective,0.0
2937,subjection,0.0
2938,subjecting,0.0
2939,subjected,0.0
2940,subject,0.0
2941,subdue,0.0
2942,subdivision,0.0
2943,style,0.0
2944,subtile,0.0
2945,stupidlooking,0.0
2946,stupefy,0.0
2947,stumbling,0.0
2948,studying,0.0
2949,study,0.0
2950,studied,0.0
2951,student,0.0
2952,struggle,0.0
2953,structure,0.0
2954,strongly,0.0
2955,sublime,0.0
2956,sublimity,0.0
2957,submission,0.0
2958,submit,0.0
2959,subsumption,0.0
2960,subsume,0.0
2961,substratum,0.0
2962,substitution,0.0
2963,substituted,0.0
2964,substitute,0.0
2965,substantive,0.0
2966,substance,0.0
2967,subsists,0.0
2968,subsistence,0.0
2969,subsist,0.0
2970,subsides,0.0
2971,subsequently,0.0
2972,subsequent,0.0
2973,subscribed,0.0
2974,subreptionis,0.0
2975,subordination,0.0
2976,subordinated,0.0
2977,subordinate,0.0
2978,submitted,0.0
2979,submits,0.0
2980,strongest,0.0
2981,stronger,0.0
2982,strong,0.0
2983,strangely,0.0
2984,strained,0.0
2985,strain,0.0
2986,straight,0.0
2987,stoutly,0.0
2988,storytelling,0.0
2989,story,0.0
2990,storm,0.0
2991,stopped,0.0
2992,stop,0.0
2993,stone,0.0
2994,stomach,0.0
2995,stoic,0.0
2996,stocking,0.0
2997,stirred,0.0
2998,stir,0.0
2999,stimulus,0.0
3000,still,0.0
3001,stick,0.0
3002,stewart,0.0
3003,steward,0.0
3004,stepped,0.0
3005,strange,0.0
3006,stranger,0.0
3007,stroke,0.0
3008,stratum,0.0
3009,striving,0.0
3010,strives,0.0
3011,strive,0.0
3012,stripped,0.0
3013,strikingly,0.0
3014,striking,0.0
3015,strike,0.0
3016,strictum,0.0
3017,strictness,0.0
3018,strictly,0.0
3019,strictest,0.0
3020,strict,0.0
3021,strews,0.0
3022,strenuously,0.0
3023,strengthens,0.0
3024,strengthening,0.0
3025,strengthened,0.0
3026,strengthen,0.0
3027,strength,0.0
3028,streit,0.0
3029,stream,0.0
3030,subterfuge,0.0
3031,subtle,0.0
3032,step,0.0
3033,suppose,0.0
3034,surgical,0.0
3035,surface,0.0
3036,surely,0.0
3037,sure,0.0
3038,supremum,0.0
3039,supremacy,0.0
3040,suppressed,0.0
3041,supposition,0.0
3042,supposes,0.0
3043,supposed,0.0
3044,supposable,0.0
3045,subtlest,0.0
3046,supported,0.0
3047,support,0.0
3048,supplying,0.0
3049,supply,0.0
3050,supplied,0.0
3051,supplementing,0.0
3052,supplement,0.0
3053,supersubtle,0.0
3054,superstition,0.0
3055,supersensual,0.0
3056,surpasses,0.0
3057,surpassing,0.0
3058,surprise,0.0
3059,surprised,0.0
3060,swift,0.0
3061,sweet,0.0
3062,sweden,0.0
3063,swam,0.0
3064,swallowed,0.0
3065,swallow,0.0
3066,sustine,0.0
3067,sustained,0.0
3068,sustain,0.0
3069,suspicion,0.0
3070,suspension,0.0
3071,suspense,0.0
3072,suspending,0.0
3073,suspecting,0.0
3074,susceptible,0.0
3075,susceptibility,0.0
3076,survey,0.0
3077,surrounding,0.0
3078,surreptitiously,0.0
3079,surrender,0.0
3080,surprising,0.0
3081,supersensible,0.0
3082,supernatural,0.0
3083,supermeritorious,0.0
3084,suggestion,0.0
3085,sufficing,0.0
3086,sufficiently,0.0
3087,sufficient,0.0
3088,sufficiency,0.0
3089,suffices,0.0
3090,suffice,0.0
3091,suffers,0.0
3092,suffering,0.0
3093,suffered,0.0
3094,suffer,0.0
3095,suddenly,0.0
3096,sudden,0.0
3097,sucking,0.0
3098,successive,0.0
3099,succession,0.0
3100,successful,0.0
3101,succeeds,0.0
3102,succeeding,0.0
3103,succeeded,0.0
3104,succeed,0.0
3105,subtlety,0.0
3106,suggest,0.0
3107,suggestive,0.0
3108,superiority,0.0
3109,suggests,0.0
3110,superior,0.0
3111,superhuman,0.0
3112,superfluous,0.0
3113,superficiality,0.0
3114,superficial,0.0
3115,sunt,0.0
3116,sundust,0.0
3117,sun,0.0
3118,summum,0.0
3119,summons,0.0
3120,summoning,0.0
3121,summer,0.0
3122,sum,0.0
3123,sulzer,0.0
3124,suited,0.0
3125,suitably,0.0
3126,suitable,0.0
3127,suitability,0.0
3128,suit,0.0
3129,suicide,0.0
3130,sui,0.0
3131,stepmotherly,0.0
3132,steady,0.0
3133,shortening,0.0
3134,sketched,0.0
3135,slip,0.0
3136,sling,0.0
3137,slightly,0.0
3138,slightest,0.0
3139,slighest,0.0
3140,sleep,0.0
3141,slavish,0.0
3142,slavery,0.0
3143,slaughter,0.0
3144,skill,0.0
3145,sketch,0.0
3146,solve,0.0
3147,skandal,0.0
3148,sixtythird,0.0
3149,sixty,0.0
3150,sixteen,0.0
3151,siva,0.0
3152,sitting,0.0
3153,sittenlehre,0.0
3154,sitten,0.0
3155,sit,0.0
3156,sisyphus,0.0
3157,slipping,0.0
3158,slumber,0.0
3159,small,0.0
3160,smaller,0.0
3161,solitary,0.0
3162,solipsismus,0.0
3163,solid,0.0
3164,solemnly,0.0
3165,solemn,0.0
3166,solely,0.0
3167,sole,0.0
3168,solar,0.0
3169,soft,0.0
3170,soever,0.0
3171,socratic,0.0
3172,socrates,0.0
3173,society,0.0
3174,social,0.0
3175,socalled,0.0
3176,sober,0.0
3177,soar,0.0
3178,snow,0.0
3179,snare,0.0
3180,smitten,0.0
3181,smallest,0.0
3182,sister,0.0
3183,sinner,0.0
3184,sinned,0.0
3185,sight,0.0
3186,sidgwick,0.0
3187,sidereal,0.0
3188,side,0.0
3189,sick,0.0
3190,sic,0.0
3191,si,0.0
3192,shyness,0.0
3193,shut,0.0
3194,shunned,0.0
3195,shudder,0.0
3196,shrink,0.0
3197,shrine,0.0
3198,shrewdness,0.0
3199,shown,0.0
3200,showing,0.0
3201,showed,0.0
3202,show,0.0
3203,shouldst,0.0
3204,shoulder,0.0
3205,shortest,0.0
3206,shorter,0.0
3207,sidgwicks,0.0
3208,sign,0.0
3209,sinking,0.0
3210,significance,0.0
3211,singularly,0.0
3212,singular,0.0
3213,singly,0.0
3214,single,0.0
3215,sinful,0.0
3216,sine,0.0
3217,sincerity,0.0
3218,sincere,0.0
3219,sinai,0.0
3220,sin,0.0
3221,simultaneously,0.0
3222,simplicity,0.0
3223,simplest,0.0
3224,simpler,0.0
3225,similar,0.0
3226,silhouette,0.0
3227,silently,0.0
3228,silence,0.0
3229,signify,0.0
3230,signifies,0.0
3231,signified,0.0
3232,solution,0.0
3233,solved,0.0
3234,steadily,0.0
3235,spontaneous,0.0
3236,spun,0.0
3237,sprung,0.0
3238,springing,0.0
3239,sprightliness,0.0
3240,spreading,0.0
3241,spread,0.0
3242,sprang,0.0
3243,spot,0.0
3244,sport,0.0
3245,spontaneously,0.0
3246,spontaneity,0.0
3247,solving,0.0
3248,spoken,0.0
3249,spoke,0.0
3250,spoiled,0.0
3251,spoil,0.0
3252,spite,0.0
3253,spirituale,0.0
3254,spiritual,0.0
3255,spirited,0.0
3256,spirit,0.0
3257,spinozism,0.0
3258,spur,0.0
3259,spurious,0.0
3260,square,0.0
3261,st,0.0
3262,steadfastness,0.0
3263,steadfast,0.0
3264,stay,0.0
3265,statis,0.0
3266,stating,0.0
3267,statesunion,0.0
3268,statement,0.0
3269,stated,0.0
3270,state,0.0
3271,starting,0.0
3272,started,0.0
3273,start,0.0
3274,starry,0.0
3275,star,0.0
3276,standing,0.0
3277,standard,0.0
3278,stamp,0.0
3279,stake,0.0
3280,stair,0.0
3281,stage,0.0
3282,stability,0.0
3283,sphere,0.0
3284,spent,0.0
3285,spend,0.0
3286,space,0.0
3287,southwesterly,0.0
3288,southwest,0.0
3289,southward,0.0
3290,southern,0.0
3291,southeast,0.0
3292,south,0.0
3293,source,0.0
3294,soundness,0.0
3295,sound,0.0
3296,soul,0.0
3297,sought,0.0
3298,sorrow,0.0
3299,sorely,0.0
3300,sophistry,0.0
3301,sooner,0.0
3302,song,0.0
3303,son,0.0
3304,sommers,0.0
3305,somewhere,0.0
3306,somewhat,0.0
3307,somehow,0.0
3308,sovereign,0.0
3309,spare,0.0
3310,spelling,0.0
3311,spared,0.0
3312,speed,0.0
3313,speech,0.0
3314,speculatively,0.0
3315,speculative,0.0
3316,speculation,0.0
3317,spectator,0.0
3318,spectacle,0.0
3319,speck,0.0
3320,specimen,0.0
3321,specify,0.0
3322,specified,0.0
3323,specifically,0.0
3324,specific,0.0
3325,species,0.0
3326,specie,0.0
3327,specially,0.0
3328,special,0.0
3329,specal,0.0
3330,speaks,0.0
3331,speaking,0.0
3332,speak,0.0
3333,later,0.0
3334,killing,0.0
3335,lately,0.0
3336,conforming,0.0
3337,conjectural,0.0
3338,congratulates,0.0
3339,congratulate,0.0
3340,confusion,0.0
3341,confusedly,0.0
3342,confused,0.0
3343,confronts,0.0
3344,confounds,0.0
3345,confounded,0.0
3346,conforms,0.0
3347,conformed,0.0
3348,confine,0.0
3349,conformably,0.0
3350,conformable,0.0
3351,conform,0.0
3352,conflicting,0.0
3353,conflict,0.0
3354,confirms,0.0
3355,confirmed,0.0
3356,confirmation,0.0
3357,confirm,0.0
3358,confines,0.0
3359,conjecture,0.0
3360,conjectured,0.0
3361,conjoined,0.0
3362,conjunctive,0.0
3363,consider,0.0
3364,conservation,0.0
3365,consequent,0.0
3366,consented,0.0
3367,consent,0.0
3368,consciousness,0.0
3369,consciously,0.0
3370,conscious,0.0
3371,conscientiousness,0.0
3372,conscientiously,0.0
3373,conscientious,0.0
3374,conscience,0.0
3375,conquest,0.0
3376,conqueror,0.0
3377,conquered,0.0
3378,conquer,0.0
3379,connoting,0.0
3380,connoisseur,0.0
3381,connexion,0.0
3382,connects,0.0
3383,connect,0.0
3384,confined,0.0
3385,confidently,0.0
3386,concealing,0.0
3387,concerned,0.0
3388,conclusive,0.0
3389,conclusion,0.0
3390,concluding,0.0
3391,concludes,0.0
3392,concluded,0.0
3393,conclude,0.0
3394,conciliate,0.0
3395,concert,0.0
3396,concernments,0.0
3397,concerning,0.0
3398,concern,0.0
3399,confidence,0.0
3400,concept,0.0
3401,conceiving,0.0
3402,conceives,0.0
3403,conceived,0.0
3404,conceive,0.0
3405,conceivable,0.0
3406,conceivability,0.0
3407,conceit,0.0
3408,conceding,0.0
3409,concede,0.0
3410,concreto,0.0
3411,concupiscence,0.0
3412,concupiscentia,0.0
3413,concur,0.0
3414,confession,0.0
3415,confessed,0.0
3416,confess,0.0
3417,confers,0.0
3418,confer,0.0
3419,conducted,0.0
3420,conducive,0.0
3421,conduces,0.0
3422,condorcet,0.0
3423,conditioned,0.0
3424,conditionally,0.0
3425,conditional,0.0
3426,conditio,0.0
3427,condensed,0.0
3428,condensation,0.0
3429,condemning,0.0
3430,condemned,0.0
3431,condemnation,0.0
3432,condemn,0.0
3433,concurrently,0.0
3434,concurrence,0.0
3435,considerable,0.0
3436,considerably,0.0
3437,consideration,0.0
3438,continued,0.0
3439,contradiction,0.0
3440,contradicting,0.0
3441,contradicted,0.0
3442,contradict,0.0
3443,contracted,0.0
3444,contract,0.0
3445,continuous,0.0
3446,continuity,0.0
3447,continuing,0.0
3448,continues,0.0
3449,continue,0.0
3450,considered,0.0
3451,continuance,0.0
3452,continuallyincreasing,0.0
3453,continually,0.0
3454,contingently,0.0
3455,contingent,0.0
3456,contingency,0.0
3457,continent,0.0
3458,contested,0.0
3459,contest,0.0
3460,contentment,0.0
3461,contradictorie,0.0
3462,contradictory,0.0
3463,contradicts,0.0
3464,contradistinction,0.0
3465,conviction,0.0
3466,conveys,0.0
3467,converting,0.0
3468,conversely,0.0
3469,converse,0.0
3470,conversation,0.0
3471,conveniently,0.0
3472,convenient,0.0
3473,convenience,0.0
3474,controversy,0.0
3475,control,0.0
3476,contrive,0.0
3477,contrivance,0.0
3478,contributory,0.0
3479,contributes,0.0
3480,contributed,0.0
3481,contribute,0.0
3482,contrasted,0.0
3483,contrast,0.0
3484,contrary,0.0
3485,contrarie,0.0
3486,content,0.0
3487,contending,0.0
3488,contend,0.0
3489,constraint,0.0
3490,constrained,0.0
3491,constrain,0.0
3492,constitutive,0.0
3493,constitution,0.0
3494,constitutes,0.0
3495,constituted,0.0
3496,constitute,0.0
3497,constituent,0.0
3498,constantly,0.0
3499,constant,0.0
3500,consolation,0.0
3501,consists,0.0
3502,consisting,0.0
3503,consistently,0.0
3504,consistent,0.0
3505,consistency,0.0
3506,consistence,0.0
3507,consisted,0.0
3508,consilia,0.0
3509,considers,0.0
3510,considering,0.0
3511,constraining,0.0
3512,construct,0.0
3513,contemptible,0.0
3514,constructed,0.0
3515,contempt,0.0
3516,contemporary,0.0
3517,contemplative,0.0
3518,contemplation,0.0
3519,contemplating,0.0
3520,contemplates,0.0
3521,contemplated,0.0
3522,contemplate,0.0
3523,contains,0.0
3524,containing,0.0
3525,contained,0.0
3526,contain,0.0
3527,contact,0.0
3528,consummatum,0.0
3529,consummate,0.0
3530,consumendis,0.0
3531,consulting,0.0
3532,consulted,0.0
3533,consult,0.0
3534,constructor,0.0
3535,construction,0.0
3536,concealment,0.0
3537,concealed,0.0
3538,convinced,0.0
3539,classification,0.0
3540,clock,0.0
3541,cling,0.0
3542,climax,0.0
3543,clever,0.0
3544,clearsighted,0.0
3545,clearness,0.0
3546,clearing,0.0
3547,clearheaded,0.0
3548,clearer,0.0
3549,cleared,0.0
3550,classical,0.0
3551,city,0.0
3552,classic,0.0
3553,classes,0.0
3554,class,0.0
3555,clarkes,0.0
3556,clarke,0.0
3557,claiming,0.0
3558,claimed,0.0
3559,claim,0.0
3560,civilized,0.0
3561,civilization,0.0
3562,close,0.0
3563,closed,0.0
3564,closely,0.0
3565,closer,0.0
3566,cognition,0.0
3567,cognised,0.0
3568,cognise,0.0
3569,cognisable,0.0
3570,coffee,0.0
3571,coexisting,0.0
3572,coexist,0.0
3573,code,0.0
3574,cochius,0.0
3575,coat,0.0
3576,coast,0.0
3577,coarsest,0.0
3578,coarser,0.0
3579,coarseness,0.0
3580,coarse,0.0
3581,coalition,0.0
3582,co,0.0
3583,clue,0.0
3584,clouded,0.0
3585,cloud,0.0
3586,closest,0.0
3587,civil,0.0
3588,cited,0.0
3589,conceal,0.0
3590,chasm,0.0
3591,chemist,0.0
3592,chemical,0.0
3593,cheerfulness,0.0
3594,cheerful,0.0
3595,checking,0.0
3596,checked,0.0
3597,check,0.0
3598,cheated,0.0
3599,cheat,0.0
3600,chat,0.0
3601,chase,0.0
3602,citabere,0.0
3603,charming,0.0
3604,charm,0.0
3605,charles,0.0
3606,charitable,0.0
3607,charged,0.0
3608,charge,0.0
3609,characterizes,0.0
3610,characterized,0.0
3611,characteristic,0.0
3612,characterised,0.0
3613,chemistry,0.0
3614,cheseldens,0.0
3615,chest,0.0
3616,chicane,0.0
3617,circumstance,0.0
3618,circulation,0.0
3619,circuit,0.0
3620,circle,0.0
3621,cicero,0.0
3622,church,0.0
3623,christianity,0.0
3624,christian,0.0
3625,chosen,0.0
3626,chose,0.0
3627,chord,0.0
3628,choosing,0.0
3629,chooses,0.0
3630,choose,0.0
3631,chimera,0.0
3632,childlike,0.0
3633,childish,0.0
3634,childhood,0.0
3635,child,0.0
3636,chiefly,0.0
3637,chief,0.0
3638,cognitionis,0.0
3639,cognitive,0.0
3640,cognizable,0.0
3641,compelling,0.0
3642,complacentiæ,0.0
3643,complacency,0.0
3644,compiled,0.0
3645,competition,0.0
3646,competent,0.0
3647,competence,0.0
3648,compete,0.0
3649,compensation,0.0
3650,compensate,0.0
3651,compels,0.0
3652,compelled,0.0
3653,cognized,0.0
3654,compel,0.0
3655,compassion,0.0
3656,compass,0.0
3657,comparison,0.0
3658,comparing,0.0
3659,compared,0.0
3660,compare,0.0
3661,comparatively,0.0
3662,comparative,0.0
3663,company,0.0
3664,complacentiœ,0.0
3665,complainant,0.0
3666,complained,0.0
3667,complaint,0.0
3668,concave,0.0
3669,compulsion,0.0
3670,compromise,0.0
3671,comprehension,0.0
3672,comprehensible,0.0
3673,comprehends,0.0
3674,comprehended,0.0
3675,comprehend,0.0
3676,compounded,0.0
3677,compound,0.0
3678,composition,0.0
3679,composer,0.0
3680,composed,0.0
3681,compos,0.0
3682,complexion,0.0
3683,complex,0.0
3684,completes,0.0
3685,completeness,0.0
3686,completely,0.0
3687,completed,0.0
3688,complete,0.0
3689,companion,0.0
3690,communion,0.0
3691,communio,0.0
3692,comet,0.0
3693,combined,0.0
3694,combine,0.0
3695,combination,0.0
3696,combat,0.0
3697,collision,0.0
3698,collisio,0.0
3699,colliduntur,0.0
3700,collegium,0.0
3701,college,0.0
3702,collected,0.0
3703,collect,0.0
3704,colleague,0.0
3705,cold,0.0
3706,coinciding,0.0
3707,coincident,0.0
3708,coincidence,0.0
3709,coincide,0.0
3710,coin,0.0
3711,coil,0.0
3712,coherence,0.0
3713,cognoscendi,0.0
3714,come,0.0
3715,comfort,0.0
3716,communication,0.0
3717,comfortable,0.0
3718,communicated,0.0
3719,commonsense,0.0
3720,commonplace,0.0
3721,commonly,0.0
3722,commonest,0.0
3723,committed,0.0
3724,commits,0.0
3725,commit,0.0
3726,commerce,0.0
3727,commenting,0.0
3728,commends,0.0
3729,commended,0.0
3730,commendable,0.0
3731,commences,0.0
3732,commenced,0.0
3733,commence,0.0
3734,commandment,0.0
3735,commanding,0.0
3736,comma,0.0
3737,coming,0.0
3738,comforting,0.0
3739,convince,0.0
3740,convincing,0.0
3741,character,0.0
3742,design,0.0
3743,despair,0.0
3744,desolation,0.0
3745,desists,0.0
3746,desired,0.0
3747,desirable,0.0
3748,designed,0.0
3749,designation,0.0
3750,designates,0.0
3751,designated,0.0
3752,designate,0.0
3753,desideratum,0.0
3754,descends,0.0
3755,deserving,0.0
3756,deserves,0.0
3757,deservedly,0.0
3758,deserved,0.0
3759,deserve,0.0
3760,desert,0.0
3761,description,0.0
3762,describes,0.0
3763,described,0.0
3764,describe,0.0
3765,despise,0.0
3766,despised,0.0
3767,despises,0.0
3768,despising,0.0
3769,deter,0.0
3770,detection,0.0
3771,detected,0.0
3772,detain,0.0
3773,detailed,0.0
3774,detail,0.0
3775,detach,0.0
3776,destructive,0.0
3777,destruction,0.0
3778,destroys,0.0
3779,destroyer,0.0
3780,destroyed,0.0
3781,destroy,0.0
3782,destory,0.0
3783,destitute,0.0
3784,destiny,0.0
3785,destined,0.0
3786,destination,0.0
3787,desselben,0.0
3788,despotism,0.0
3789,desponding,0.0
3790,descent,0.0
3791,descending,0.0
3792,deliberate,0.0
3793,demerit,0.0
3794,deny,0.0
3795,denounced,0.0
3796,denomination,0.0
3797,denied,0.0
3798,denen,0.0
3799,den,0.0
3800,demonstrative,0.0
3801,demonstration,0.0
3802,demonstrable,0.0
3803,demeritum,0.0
3804,demanding,0.0
3805,derselben,0.0
3806,demanded,0.0
3807,demand,0.0
3808,dem,0.0
3809,delusive,0.0
3810,delivers,0.0
3811,delivered,0.0
3812,deliverance,0.0
3813,deliver,0.0
3814,delight,0.0
3815,delicate,0.0
3816,denying,0.0
3817,deontology,0.0
3818,deos,0.0
3819,depart,0.0
3820,deriving,0.0
3821,derived,0.0
3822,derive,0.0
3823,derivativum,0.0
3824,derivation,0.0
3825,der,0.0
3826,depth,0.0
3827,deprives,0.0
3828,deprive,0.0
3829,depressed,0.0
3830,depravity,0.0
3831,depraved,0.0
3832,deposit,0.0
3833,depicts,0.0
3834,depicting,0.0
3835,depends,0.0
3836,depending,0.0
3837,dependent,0.0
3838,dependence,0.0
3839,depended,0.0
3840,department,0.0
3841,determinability,0.0
3842,determinable,0.0
3843,determinate,0.0
3844,directed,0.0
3845,disappears,0.0
3846,disallowed,0.0
3847,disagreement,0.0
3848,disagreeableness,0.0
3849,disagreeable,0.0
3850,disadvantage,0.0
3851,directs,0.0
3852,directly,0.0
3853,direction,0.0
